NU_ANO_CENSO;CO_IES;CO_CURSO;NO_IES;NO_CURSO;CO_MUNICIPIO;NO_MUNICIPIO;REGRA;EVIDENCIA;IMPACTO;STATUS
2022;322;1443416;UNIVERSIDADE PAULISTA;Sistemas De Informação;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=2.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2022;322;19556;UNIVERSIDADE PAULISTA;Sistemas De Informação;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=6.0; DESV=6.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2022;322;60484;UNIVERSIDADE PAULISTA;Engenharia De Computação;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=1.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2022;322;65641;UNIVERSIDADE PAULISTA;Gestão Da Tecnologia Da Informação;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=6.0; DESV=6.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2022;322;65733;UNIVERSIDADE PAULISTA;Gestão Da Tecnologia Da Informação;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=7.0; DESV=18.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2022;322;65737;UNIVERSIDADE PAULISTA;Redes De Computadores;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=11.0; DESV=29.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2022;322;67345;UNIVERSIDADE PAULISTA;Redes De Computadores;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=2.0; DESV=2.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2022;322;75284;UNIVERSIDADE PAULISTA;Redes De Computadores;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=16.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2022;322;99124;UNIVERSIDADE PAULISTA;Redes De Computadores;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=4.0; DESV=4.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2022;322;99128;UNIVERSIDADE PAULISTA;Redes De Computadores;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=4.0; DESV=11.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2022;343;1458089;CENTRO UNIVERSITÁRIO NEWTON PAIVA;Sistemas De Informação;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=3.0; DESV=0.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2022;344;1618635;CENTRO UNIVERSITÁRIO UNA;Engenharia De Software;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=0.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2022;349;1602362;CENTRO UNIVERSITÁRIO DE BELO HORIZONTE;Sistemas De Informação;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=0.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2022;374;1574854;CENTRO UNIVERSITÁRIO DAS FACULDADES METROPOLITANAS UNIDAS;Ciência Da Computação;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=8.0; DESV=15.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2022;374;1574856;CENTRO UNIVERSITÁRIO DAS FACULDADES METROPOLITANAS UNIDAS;Gestão Da Tecnologia Da Informação;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=7.0; DESV=16.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2022;374;80538;CENTRO UNIVERSITÁRIO DAS FACULDADES METROPOLITANAS UNIDAS;Redes De Computadores;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=2.0; DESV=2.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2022;386;1597254;CENTRO UNIVERSITÁRIO DE GOIÁS;Engenharia De Computação;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=2.0; DESV=2.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2022;386;1597258;CENTRO UNIVERSITÁRIO DE GOIÁS;Engenharia De Software;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=2.0; DESV=2.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2022;398;1575239;UNIVERSIDADE TIRADENTES;Análise De Infraestrutura De Redes E Sistemas Computacionais;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=3.0; DESV=3.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2022;398;1575252;UNIVERSIDADE TIRADENTES;Data Science Analytics;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=1.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2022;3987;1577323;CENTRO UNIVERSITÁRIO GOYAZES;Sistemas De Informação;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=13.0; DESV=9.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2022;3987;1579912;CENTRO UNIVERSITÁRIO GOYAZES;Gestão Da Tecnologia Da Informação;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=1.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2022;4162;101798;Faculdade SENAC Goiás;Segurança Da Informação;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=2.0; DESV=4.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2022;4633;150283;Faculdade IDEAU de Passo Fundo;Análise E Desenvolvimento De Sistemas;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=0.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2022;519;1597137;UNIVERSIDADE CATÓLICA DO SALVADOR;Análise E Desenvolvimento De Sistemas;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=1.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2022;763;16741;CENTRO UNIVERSITÁRIO DE GOIÂNIA;Ciência Da Computação;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=9.0; DESV=20.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2022;780;1599577;UNIVERSIDADE DE CUIABÁ;Sistemas De Informação;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=9.0; DESV=9.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2023;1153;1333512;UNIVERSIDADE CÂNDIDO MENDES;Análise E Desenvolvimento De Sistemas;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=4.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2023;1153;1568726;UNIVERSIDADE CÂNDIDO MENDES;Redes De Computadores;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=4.0; DESV=92.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2023;11604;1009801;FACULDADE SANTA RITA DE CHAPECÓ;Sistemas Para Internet;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=0.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2023;12817;1594837;FACULDADE IMESP MONITOR;Sistemas De Informação;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=0.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2023;12928;1570740;FACULDADE CGESP GOIANIA;Tecnologia Da Informação;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=4.0; DESV=4.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2023;1350;1621661;Centro Universitário Multiversa do Jaguaribe- UNIJAGUARIBE;Gestão Da Tecnologia Da Informação;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=2.0; DESV=2.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2023;1427;1599297;CENTRO UNIVERSITÁRIO DA SERRA GAÚCHA;Desenvolvimento Mobile;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=0.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2023;17348;1547261;Faculdade Alis de Itabirito;Gestão Da Tecnologia Da Informação;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=2.0; DESV=3.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2023;1777;1633509;Centro Universitário Uniasselvi de Guaramirim;Ciência Da Computação;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=1.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2023;17854;1630213;Centro Universitário Unifecaf;Ciências Da Computação;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=1.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2023;19206;1285187;FACULDADE UNIRB - FORTALEZA;Análise E Desenvolvimento De Sistemas;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=0.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2023;2336;96249;CENTRO UNIVERSITÁRIO BRASÍLIA DO ESTADO DE GOIÁS;Análise E Desenvolvimento De Sistemas;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=5.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2023;244;1517265;CENTRO UNIVERSITÁRIO FIEO;Redes De Computadores;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=2.0; DESV=2.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2023;25476;1534770;Instituto do Sul de Santa Catarina;Sistemas De Informação;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=2.0; DESV=2.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2023;30;1614404;UNIVERSIDADE PROFESSOR EDSON ANTÔNIO VELANO;Sistemas Para Internet;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=2.0; DESV=2.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2023;322;1156011;UNIVERSIDADE PAULISTA;Sistema De Informação;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=3.0; DESV=3.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2023;322;1180757;UNIVERSIDADE PAULISTA;Redes De Computadores;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=2.0; DESV=2.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2023;322;1258853;UNIVERSIDADE PAULISTA;Sistemas De Informação;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=3.0; DESV=3.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2023;322;1399057;UNIVERSIDADE PAULISTA;Jogos Digitais;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=4.0; DESV=6.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2023;322;1404105;UNIVERSIDADE PAULISTA;Jogos Digitais;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=2.0; DESV=2.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2023;322;1443416;UNIVERSIDADE PAULISTA;Sistemas De Informação;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=3.0; DESV=3.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2023;322;1485386;UNIVERSIDADE PAULISTA;Gestão Da Tecnologia Da Informação;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=11.0; DESV=15.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2023;322;1485428;UNIVERSIDADE PAULISTA;Análise E Desenvolvimento De Sistemas;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=9.0; DESV=10.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2023;322;19556;UNIVERSIDADE PAULISTA;Sistemas De Informação;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=3.0; DESV=3.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2023;322;19558;UNIVERSIDADE PAULISTA;Ciência Da Computação;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=7.0; DESV=16.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2023;322;65675;UNIVERSIDADE PAULISTA;Redes De Computadores;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=2.0; DESV=2.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2023;322;65733;UNIVERSIDADE PAULISTA;Gestão Da Tecnologia Da Informação;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=4.0; DESV=5.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2023;322;65737;UNIVERSIDADE PAULISTA;Redes De Computadores;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=5.0; DESV=7.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2023;322;67345;UNIVERSIDADE PAULISTA;Redes De Computadores;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=1.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2023;322;76951;UNIVERSIDADE PAULISTA;Redes De Computadores;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=1.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2023;322;99124;UNIVERSIDADE PAULISTA;Redes De Computadores;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=2.0; DESV=2.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2023;322;99128;UNIVERSIDADE PAULISTA;Redes De Computadores;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=4.0; DESV=4.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2023;3294;1619434;CENTRO UNIVERSITÁRIO FAVENI;Desenvolvimento De Aplicativos Para Dispositivos Móveis;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=1.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2023;3294;59329;CENTRO UNIVERSITÁRIO FAVENI;Redes De Computadores;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=2.0; DESV=4.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2023;349;1619977;CENTRO UNIVERSITÁRIO DE BELO HORIZONTE;Banco De Dados;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=2.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2023;352;1599570;CENTRO UNIVERSITÁRIO DE JOÃO PESSOA;Segurança Da Informação;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=4.0; DESV=4.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2023;376;1167089;CENTRO UNIVERSITÁRIO ANHANGUERA DE SÃO PAULO;Análise E Desenvolvimento De Sistemas;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=5.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2023;3877;5000958;FACULDADE MAUÁ DE GOIÁS;Sistema De Informação;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=9.0; DESV=1.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2023;448;1183656;CENTRO UNIVERSITÁRIO RITTER DOS REIS;Jogos Digitais;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=131.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2023;448;1635936;CENTRO UNIVERSITÁRIO RITTER DOS REIS;Gestão Da Tecnologia Da Informação;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=3.0; DESV=3.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2023;605;1648942;UNIVERSIDADE MUNICIPAL DE SÃO CAETANO DO SUL;Banco De Dados;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=2.0; DESV=2.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2023;763;16741;CENTRO UNIVERSITÁRIO DE GOIÂNIA;Ciência Da Computação;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=7.0; DESV=9.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2023;780;1599577;UNIVERSIDADE DE CUIABÁ;Sistemas De Informação;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=13.0; DESV=13.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2023;802;1602055;CENTRO UNIVERSITÁRIO UNICARIOCA;Desenvolvimento De Software Multiplataforma;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=6.0; DESV=14.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2023;852;1204842;FIAP - Centro Universitário;Análise E Desenvolvimento De Sistemas;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=36.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2024;10;1663851;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ;Arquitetura E Desenvolvimento De Software;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=10.0; DESV=3.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2024;10;1666421;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ;Computação Imersiva;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=5.0; DESV=5.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2024;1060;1635092;CENTRO UNIVERSITÁRIO DO INSTITUTO DE EDUCAÇÃO SUPERIOR DE BRASÍLIA - IESB;Análise E Desenvolvimento De Sistemas;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=3.0; DESV=21.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2024;1196;1660439;UNIVERSIDADE CESUMAR;Inteligência Artificial E Machine Learning;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=1.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2024;125;1655024;CENTRO UNIVERSITÁRIO DE ARARAS -;Banco De Dados;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=2.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2024;1359;1572661;Faculdade Multivix Nova Venécia;Gestão Da Tecnologia Da Informação;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=4.0; DESV=4.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2024;1472;1572897;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Técnicas Para Telemedicina;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=6.0; DESV=51.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2024;15452;1635990;CENTRO UNIVERSITÁRIO UNA DE BOM DESPACHO;Sistemas De Informação;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=3.0; DESV=4.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
